anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,ave_rating_minmax
13993,Goulart Knights: Evoked the Beginning White,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,6.3,1746,,,,0.5777778
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,Special,1,6.39,2258,,,,0.63123995
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",OVA,3,7.2,1659,,,,0.75
2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",TV,39,6.97,936,,,,0.7222222
9566,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.4,826,,,,0.59770113
21861,Airy Me,"Dementia, Drama, Horror, Music",Music,1,6.4,1561,,,,0.68599033
725,First Kiss Monogatari,"Drama, Romance",OVA,1,5.21,1878,,,,0.47301587
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,10660,,,,0.7239583
360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",TV,12,6.4,3731,,,,0.61
10286,Soukou Kijo Iris Special,"Hentai, Supernatural",Special,1,6.29,1125,,,,0.6060606
30311,Kuroko no Basket 3rd Season NG-shuu,"Comedy, Sports",Special,9,7.98,10778,,,,0.7592593
599,Yuugen Kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370,,,,0.625
9568,Peace Maker Kurogane Special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,1,6.95,1566,,,,0.6888889
24823,Days,Music,Music,1,6.83,2907,,,,0.6690307
2609,Kakyuusei (1999),"Drama, Harem, Romance, School",TV,14,6.36,1578,,,,0.6736111
32264,Dear Brave,"Music, Romance",Music,1,6.38,522,,,,0.6031746
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",TV,25,7.27,4420,,,,0.70776254
3991,Mahou Shoujo-tai Arusu the Adventure,"Adventure, Comedy, Fantasy, Magic",OVA,6,6.94,3208,,,,0.66818875
2791,Makasete Iruka!,"Action, Comedy, School",OVA,1,6.21,893,,,,0.56989247
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.41,287,,,,0.7222222
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",TV,20,6.58,833,,,,0.6319444
17295,Cosmic Break,"Drama, Game, Mecha",ONA,4,6.32,280,,,,0.42592594
18425,Ikeike! Momon-chan Specials,Comedy,Special,3,5.49,321,,,,0.4949495
22467,Minihams no Ai no Uta,"Kids, Music",Music,1,5.61,161,,,,0.22222222
32031,Leopard Eyes,Music,Music,1,6.62,473,,,,0.5925926
16389,Komachi to Dangorou,"Adventure, Comedy, Kids, Sci-Fi",ONA,2,5.38,215,,,,0.37037036
3920,Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,Hentai,OVA,2,5.96,848,,,,0.63492066
18483,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?,"Hentai, Sci-Fi",OVA,1,3.25,214,,,,0.0
2404,Zombie-Loan,"Action, Horror, Shounen, Supernatural",TV,11,7.06,93637,,,,0.6964384
111,Corrector Yui,"Adventure, Comedy, Magic, Sci-Fi",TV,52,6.9,7411,,,,0.66470873
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",TV,12,7.44,164445,,,,0.73346233
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"Action, Mecha, Military",Movie,1,7.59,45069,,,,0.7458162
23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",TV,12,6.39,9385,,,,0.6462963
519,Mahoraba: Heartful days,"Comedy, Drama, Romance, Shounen",TV,26,7.45,16764,,,,0.72982645
1729,Maria-sama ga Miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",OVA,5,8.0,12394,,,,0.77211136
1505,Detective Conan Movie 09: Strategy Above the Depths,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.94,20347,,,,0.7798585
12875,Ginga e Kickoff!!,"Shounen, Sports",TV,39,7.41,11907,,,,0.70806926
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,7.68,20316,,,,0.73202616
25943,Hacka Doll,Fantasy,Special,2,5.81,2961,,,,0.5451389
12857,Star Driver the Movie,"Action, Mecha, Romance, Shounen",Movie,1,6.81,7865,,,,0.6615385
16419,Dokidoki! Precure,"Action, Fantasy, Magic, Shoujo",TV,49,6.89,7571,,,,0.6522222
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.15,5091,,,,0.6964286
5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama",Movie,1,7.33,6491,,,,0.7253788
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2,8.19,5959,ひだまりスケッチ 沙英ヒロ 卒業編,"Nov 27, 2013",https://cdn.myanimelist.net/images/anime/1954/132952.jpg,0.8191721
28313,Kanojo wa Dare to demo Sex Suru.,Hentai,OVA,2,6.72,3054,,,,0.6122449
6607,Superflat First Love,"Adventure, Fantasy",Special,1,5.86,2433,,,,0.5942029
15159,Fantastic Children Special,Slice of Life,Special,1,7.2,873,,,,0.7847222
24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",Special,3,6.48,1592,,,,0.6633987
2896,Houkago: Nureta Seifuku,Hentai,OVA,3,6.56,5847,,,,0.6258503
21695,Pokemon XY SP: Road to Kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,2865,,,,0.61709404
33242,IS: Infinite Stratos 2 - Infinite Wedding,,Special,1,7.15,6604,,,,0.7222222
3222,Kiddy Grade: Maelstrom,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.33,3189,,,,0.74183005
3132,Boukensha: The Man Was from Spain,"Adventure, Historical",TV,26,6.49,496,,,,0.6143791
654,Galaxy Angel 3 Specials,"Comedy, Sci-Fi",Special,2,7.37,2574,,,,0.7010582
15865,Tamagotchi! Yume Kira Dream,"Comedy, Kids",TV,49,6.41,212,,,,0.44444445
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",Special,1,6.44,739,,,,0.5972222
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,"Action, Drama, Military, Sci-Fi, Space",Special,1,6.8,950,,,,0.625
1942,Rocket Girls,"Adventure, Sci-Fi",TV,12,7.03,4794,,,,0.70809793
1785,Little Monica Monogatari,Hentai,OVA,2,6.55,5710,,,,0.63782865
33129,Joker Game: Kuroneko Yoru no Bouken,"Drama, Historical, Military, Seinen",Special,2,6.62,8011,,,,0.625
2607,Birth,"Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129,,,,0.55991286
2181,TANK S.W.A.T. 01,Mecha,OVA,1,5.26,1332,,,,0.47936508
23063,Usagi ga Kowai,"Dementia, Game, Horror",Movie,1,4.85,610,,,,0.37037036
6993,Koneko no Rakugaki,Comedy,Movie,1,6.08,547,,,,0.6060606
8178,Fujoshi no Hinkaku,Slice of Life,OVA,1,6.34,633,,,,0.5648148
10409,Kyouhaku: Owaranai Ashita - Special Stage,Hentai,Special,1,5.68,395,,,,0.3888889
3817,Space Travelers The Animation,"Sci-Fi, Space",OVA,1,5.55,358,,,,0.3888889
6836,Issunboushi: Chibisuke Monogatari,"Action, Samurai",Movie,1,5.14,445,,,,0.44444445
14743,Nara Shika Monogatari,Comedy,ONA,1,5.4,228,,,,0.2888889
27789,Yodaka no Hoshi (Music),"Drama, Fantasy, Music, Slice of Life",Music,1,6.1,478,,,,0.6666667
31688,Tama Gura Abayo: Moki Yumokyu Superdeluxe,"Dementia, Music",Music,1,4.03,202,,,,0.027777778
31908,"Ai think so,",Music,Music,1,5.77,203,,,,0.22222222
2628,"The☆Doraemons: Strange, Sweets, Strange?",Fantasy,Movie,1,6.8,432,,,,0.6666667
7160,Yoroshiku Mechadock,"Action, Cars, Comedy, Police, Sports",TV,30,6.69,346,,,,0.7222222
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897,AKIRA（アキラ）,"Jul 16, 1988",https://cdn.myanimelist.net/images/anime/1408/114012.jpg,0.79391676
8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,5.9,5676,,,,0.57
13357,High School DxD Specials,"Comedy, Demons, Ecchi, Harem, Romance, School",Special,6,7.37,75439,,,,0.7070213
14407,Persona 3 the Movie 1: Spring of Birth,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.83,45568,,,,0.77117264
18041,Rozen Maiden (2013),"Action, Comedy, Drama, Magic, Seinen",TV,13,7.44,46117,,,,0.7276899
31716,Rewrite,"Action, Comedy, Romance, School, Supernatural",TV,13,6.69,71545,,,,0.63244444
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1,7.64,17378,,,,0.75270563
26057,Fate/kaleid liner Prisma☆Illya 2wei! OVA,"Comedy, Ecchi, Fantasy, Magic",OVA,1,7.18,14351,,,,0.70772946
28929,Vampire Holmes,"Comedy, Mystery, Supernatural, Vampire",TV,12,3.63,10403,,,,0.35421887
27539,Pikmin Short Movies,"Fantasy, Kids",Movie,3,7.27,406,,,,0.7407407
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,7.2,2482,,,,0.7239583
6115,Lupin III vs. Detective Conan,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.89,15220,,,,0.78648233
1456,L/R: Licensed by Royal,"Action, Adventure, Mystery, Police",TV,12,6.59,2388,,,,0.6499239
2284,Transformers: Car Robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,6.72,2524,,,,0.6519174
6690,Anata dake Konbanwa,Hentai,OVA,5,6.88,3338,,,,0.6351852
31995,Kowaremono The Animation,"Hentai, School",OVA,1,6.35,1914,,,,0.6551724
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",TV,104,7.9,16670,,,,0.7828148
1944,Photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6,7.21,7935,,,,0.70095617
2612,Spoon Oba-san,"Kids, Magic",TV,130,6.83,955,,,,0.627451
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,"Comedy, Music, School",Special,7,6.72,12196,,,,0.6505469
3140,Ryoujoku no Machi: Kyouen no Ceremony,"Fantasy, Hentai, Military",OVA,1,5.7,1461,,,,0.5533769
1939,SD Gundam Gaiden,"Adventure, Comedy, Fantasy, Mecha",OVA,4,5.99,1467,,,,0.6245211
9548,Alps no Shoujo Heidi: Alm no Yama-hen,"Drama, Historical, Slice of Life",Movie,1,6.67,724,,,,0.6018519
25431,Chain Chronicle: Short Animation,"Action, Adventure, Fantasy, Magic, Shounen",OVA,8,6.17,2814,,,,0.6805556
14077,Blood-C: None-None Gekijou,"Comedy, Parody",ONA,7,6.41,5273,,,,0.6265938
1477,City Hunter: The Secret Service,"Action, Comedy, Mystery, Shounen",Special,1,7.56,2956,,,,0.7457045
24429,Daze,Music,Music,1,7.33,2919,,,,0.74007934
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,"Adventure, Comedy, Mystery",Movie,1,6.73,507,,,,0.5740741
1207,Wata no Kuni Hoshi,"Drama, Fantasy, Psychological, Romance, Shoujo",Movie,1,7.15,1835,,,,0.71428573
12035,Dwaejiui Wang,"Drama, Psychological, Seinen, Thriller",Movie,1,7.03,2697,,,,0.68599033
5620,Uchuu Enban Dai-Sensou,"Action, Mecha, Romance",Movie,1,5.94,557,,,,0.5069444
2051,Akai Kiba: Blue Sonnet,"Action, Drama, Sci-Fi, Shoujo, Super Power",OVA,5,6.19,1024,,,,0.5854701
2823,Barbapapa,"Comedy, Fantasy",TV,45,6.26,1385,,,,0.5555556
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740,,,,0.67460316
2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53,7.63,1744,,,,0.7361111
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","Drama, School, Slice of Life",Movie,1,7.56,1113,,,,0.7847222
7171,Oni,"Demons, Historical, Supernatural",Movie,1,6.44,950,,,,0.6451613
3818,Soratobu Toshi Keikaku,"Music, Sci-Fi",Music,1,6.18,1163,,,,0.57723576
2064,Gall Force: Chikyuu Shou,"Action, Mecha, Military, Sci-Fi",OVA,3,6.53,1098,,,,0.5972222
4481,Saiyuuki,Adventure,Movie,1,6.62,1175,,,,0.6533333
3567,Renzu: Futari no Kyori,Hentai,OVA,1,5.48,567,,,,0.4920635
5090,Techno Police 21C,"Action, Mecha, Police, Sci-Fi",Movie,1,6.01,402,,,,0.5694444
8663,Yokoo&#039;s 3 Animation Films,"Psychological, Romance",OVA,3,4.8,440,,,,0.37037036
9588,Kyouiku Shidou The Animation,Hentai,OVA,1,6.5,2438,,,,0.60784316
5838,Furudera no Obake-soudou,"Action, Adventure",Movie,1,5.04,531,,,,0.36363637
18133,Ikeike! Momon-chan,Comedy,TV,15,5.64,443,,,,0.5
5640,Tabidachi: Ami Shuushou,"Drama, Ecchi, Romance",Movie,1,6.07,402,,,,0.6296296
20159,Pokemon: The Origin,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,7.94,85947,,,,0.78421277
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961,,,,0.7220646
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,183722,,,,0.78863776
177,Tsubasa Chronicle,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,7.67,134705,,,,0.7618186
416,Kurenai no Buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",Movie,1,8.03,74028,紅の豚,"Jul 18, 1992",https://cdn.myanimelist.net/images/anime/1728/138709.jpg,0.7798107
827,Uba,Hentai,OVA,2,6.0,2437,,,,0.55847955
10079,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.04,85178,,,,0.6862261
21939,Mushishi Zoku Shou,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,10,8.8,101351,蟲師 続章,"Apr 5, 2014 to Jun 21, 2014",https://cdn.myanimelist.net/images/anime/13/58533.jpg,0.87248427
13267,Shinryaku!! Ika Musume,"Comedy, Shounen, Slice of Life",OVA,3,7.55,13456,,,,0.7215737
1055,Blame!,"Mecha, Sci-Fi",ONA,6,6.2,13802,,,,0.6003543
1425,Lupin III: Part II,"Action, Adventure, Comedy, Shounen",TV,155,7.93,10873,,,,0.7680217
5162,Minami-ke Okaeri,"Comedy, School, Slice of Life",TV,13,7.65,45233,,,,0.75616944
2619,Spider Riders: Oracle no Yuusha-tachi,"Action, Adventure, Mecha",TV,26,6.76,3605,,,,0.6427718
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1,7.62,26246,,,,0.7499709
4756,Hello Harinezumi: Satsui no Ryoubun,"Drama, Mystery, Psychological, Seinen",OVA,1,6.52,1213,,,,0.6360153
6941,Toriko: Jump Super Anime Tour 2009 Special,"Action, Adventure, Comedy, Shounen, Super Power",Special,1,7.13,4650,,,,0.7002924
13643,Imouto Twins,Hentai,OVA,1,6.08,1313,,,,0.5688889
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,7.76,16143,,,,0.7532189
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,"Drama, Harem, Romance",Special,2,6.55,4743,,,,0.64157706
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,"Comedy, Game, Parody, Seinen",OVA,3,7.11,8682,,,,0.7063225
31645,Persona 5 the Animation: The Day Breakers,"Action, Fantasy, Seinen, Supernatural",Special,1,7.27,12779,,,,0.73210925
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161,,,,0.708061
24453,Fetikano!,Hentai,OVA,1,6.53,2024,,,,0.6282051
2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",OVA,2,6.64,1982,,,,0.6244444
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,"Comedy, Fantasy",OVA,1,5.61,2039,,,,0.52380955
3498,Shin Onimusha: Dawn of Dreams the Story,"Action, Demons, Historical, Martial Arts, Samurai",OVA,1,6.0,695,,,,0.5740741
11469,BaBuKa: Gokudou no Tsuma,Hentai,OVA,2,5.77,1825,,,,0.53333336
2038,Mahou no Star Magical Emi,"Comedy, Magic, Shoujo, Slice of Life",TV,38,6.76,1783,,,,0.6200717
2037,Hime-chan no Ribbon,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,61,7.54,3589,,,,0.7606838
8646,44-hiki no Neko,"Kids, Music",Music,1,4.8,855,,,,0.4
556,Koutetsu Tenshi Kurumi Zero,"Drama, Romance, Sci-Fi",OVA,3,6.21,3896,,,,0.58992803
711,Uchuu Senkan Yamato (Movie),"Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154,,,,0.6691358
4698,Jokei Kazoku: Inbou,Hentai,OVA,2,6.67,2735,,,,0.64102566
2998,Hi no Tori: Uchuu-hen,"Drama, Fantasy, Sci-Fi",OVA,1,7.19,1158,,,,0.71428573
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,"Action, Comedy, Drama, Martial Arts, Romance, Samurai",Movie,1,6.79,461,,,,0.6825397
1244,Ankoku Shindenshou Takegami,"Action, Drama, Mecha, Sci-Fi, Supernatural",OVA,3,5.71,912,,,,0.5020576
1899,Masou Kishin Cybuster,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.3,1342,,,,0.52287585
1300,Omishi Mahou Gekijou: Risky/Safety,"Comedy, Shoujo",TV,24,6.83,2230,,,,0.66481483
18795,Dagram vs. Round-Facer,"Mecha, Sci-Fi, Space",Special,1,5.22,229,,,,0.33333334
4498,Ikenie,Hentai,OVA,1,5.73,716,,,,0.54761904
30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",Special,3,6.49,1150,,,,0.6018519
8722,Ten no Kawa,"Fantasy, Music",Music,1,5.95,471,,,,0.64285713
24811,Prison Bear,Comedy,ONA,1,3.39,92,,,,0.11111111
32642,Yanesenondo,Music,ONA,1,4.07,59,,,,0.22222222
16558,Cheol-in 007,"Action, Mecha, Sci-Fi",Movie,1,4.27,101,,,,0.33333334
30923,Colorful Ninja Iromaki,Fantasy,Movie,1,6.0,442,,,,0.5555556
132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,7.73,73536,,,,0.7674487
152,Solty Rei,"Action, Sci-Fi, Super Power",TV,24,7.38,17943,,,,0.73069346
12431,Uchuu Kyoudai,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",TV,99,8.59,72958,宇宙兄弟,"Apr 1, 2012 to Mar 22, 2014",https://cdn.myanimelist.net/images/anime/1290/135694.jpg,0.8687943
14853,Tsukumo,"Historical, Supernatural",Movie,1,6.84,3772,,,,0.6980057
18617,Girls und Panzer der Film,"Military, School",Movie,1,8.55,25641,ガールズ&パンツァー 劇場版,"Nov 21, 2015",https://cdn.myanimelist.net/images/anime/1776/91467.jpg,0.8431223
20709,Sabagebu!,"Action, Comedy, Military, Shoujo",TV,12,7.46,67306,,,,0.72708285
10604,Hidan no Aria Special,"Action, Comedy, Mystery, Romance",Special,1,6.98,32988,,,,0.68184155
5593,Dogs: Bullets &amp; Carnage,"Action, Seinen",OVA,4,7.46,44826,,,,0.7372799
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521,空中ブランコ,"Oct 15, 2009 to Dec 24, 2009",https://cdn.myanimelist.net/images/anime/3/18386.jpg,0.8070327
665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7,7.22,20337,,,,0.70301527
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"Comedy, Fantasy, Magic",OVA,1,6.8,22543,,,,0.6491499
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,13,7.85,14983,,,,0.7583333
9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727,,,,0.5961273
30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,30342,,,,0.7167972
7875,Kanokon: Manatsu no Dai Shanikusai Specials,Ecchi,Special,2,6.68,10513,,,,0.63781095
23399,Minami no Shima no Dera-chan,"Comedy, Slice of Life",Movie,1,6.55,7224,,,,0.6666667
10336,Last Exile: Ginyoku no Fam,"Action, Adventure, Sci-Fi",TV,21,7.14,28616,,,,0.69457203
671,Lemon Angel Project,"Drama, Music",TV,13,6.8,5763,,,,0.6799441
2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528,家なき子レミ,"Sep 1, 1996 to Mar 23, 1997",https://cdn.myanimelist.net/images/anime/12/26250.jpg,0.8024109
31144,Mottainai,Slice of Life,Special,1,6.66,2234,,,,0.65343916
4246,Eureka Seven: Pocket ga Niji de Ippai,"Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514,,,,0.7210767
5868,Haru no Uta,Music,Movie,1,4.72,641,,,,0.44444445
1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607,,,,0.7251462
14095,Kamen Rider Fourze x Crayon Shin-chan,"Action, Comedy, Kids, Shounen",Special,4,6.27,440,,,,0.5740741
30419,"Wake Up, Girls! Beyond the Bottom","Drama, Music",Movie,1,7.18,2555,,,,0.68115944
2582,Soukou Kihei Votoms,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,52,7.87,9008,,,,0.7698976
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,6.51,2863,,,,0.64316237
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1,7.22,2935,,,,0.70498085
2056,Cosmo Police Justy,"Action, Sci-Fi, Shounen, Space, Super Power, Supernatural",OVA,1,5.8,970,,,,0.5595238
3336,Mezame no Hakobune,Fantasy,OVA,1,6.21,1867,,,,0.61877394
4604,Reijou Caster: Ingyaku no Wana,Hentai,OVA,1,5.59,721,,,,0.4814815
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo",OVA,3,7.32,1248,,,,0.7366255
3919,Shimaizuma: Shimaizuma 3 The Animation,Hentai,OVA,2,6.86,2393,,,,0.6527778
3104,Geisters: Fractions of the Earth,"Action, Sci-Fi",TV,26,6.09,670,,,,0.4814815
26099,Hidamari no Ie,"Drama, Kids",OVA,1,7.0,65,,,,0.22222222
17543,D-Spray,Hentai,OVA,1,6.42,1800,,,,0.6488889
6116,Mainichi Kaasan,"Comedy, Slice of Life",TV,142,7.71,1707,,,,0.7638889
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1,6.45,558,,,,0.6888889
4733,Blue Remains,"Adventure, Sci-Fi",Movie,1,5.08,304,,,,0.7037037
6076,&quot;Eiji&quot;,"Comedy, Drama, Sports",OVA,1,6.13,805,,,,0.5873016
24237,Surprise 4 U.,Sports,ONA,2,5.57,126,,,,0.33333334
28237,MapleStory Special,"Action, Comedy, Fantasy, Kids",Special,1,5.46,152,,,,0.5777778
6560,Popee the Performer,"Comedy, Dementia",TV,39,6.87,1565,,,,0.70987654
9507,Binetsu: Yakusoku no Toki,Hentai,OVA,1,5.47,299,,,,0.4074074
6917,Tsuideni Tonchinkan,Comedy,TV,43,7.13,189,,,,0.5555556
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66,215817,,,,0.75105727
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,頭文字〈イニシャル〉D,"Apr 19, 1998 to Dec 6, 1998",https://cdn.myanimelist.net/images/anime/1384/127972.jpg,0.80822057
10589,Naruto: Shippuuden Movie 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Movie,1,7.62,75660,,,,0.74583
20977,Tonari no Seki-kun OVA,"Comedy, School, Seinen",OVA,1,7.47,20774,,,,0.7285479
31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,4,7.52,81154,,,,0.7243393
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.74,297058,,,,0.77092814
696,Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",TV,26,7.54,38372,,,,0.74408746
13655,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",TV,26,7.64,138655,,,,0.7596349
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16,7.71,31262,,,,0.7557558
24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2,7.76,46864,,,,0.760457
13859,Accel World: Acchel World.,"Comedy, Sci-Fi",Special,8,6.38,26190,,,,0.6197655
747,Haru wo Daite Ita,"Drama, Romance, Yaoi",OVA,2,6.99,15269,,,,0.671478
4469,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.67,7952,,,,0.63411456
882,Yuu☆Yuu☆Hakusho (Movie),"Action, Adventure, Comedy",Movie,1,6.97,13904,,,,0.6798396
694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",TV,24,6.91,19491,,,,0.6692772
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400,,,,0.6935484
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",TV,13,6.78,22860,,,,0.66215855
1694,iDOLM@STER Xenoglossia,"Action, Comedy, Mecha, Sci-Fi",TV,26,6.68,15338,,,,0.6704849
27939,Afro Samurai Pilot,"Action, Martial Arts, Samurai, Seinen",Special,1,6.79,2923,,,,0.6738351
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",TV,51,7.52,5971,,,,0.7176471
15811,Girls und Panzer Specials,"Military, School",Special,6,7.2,15228,,,,0.69173294
30868,Ajin Part 1: Shoudou,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.84,22279,,,,0.77435315
2616,Sora Iro no Tane,Kids,Special,1,6.0,2016,,,,0.56925416
9732,Full Moon Party,Music,Music,1,6.01,1020,,,,0.62222224
3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,13368,,,,0.66051394
